2022-08-14 00:07:53,764 - INFO - Loading Data...
2022-08-14 00:07:57,610 - INFO - Init nn...
2022-08-14 00:07:59,963 - INFO - Training...
2022-08-14 00:08:00,360 - INFO - [1,     5] loss: 1.382
2022-08-14 00:08:00,428 - INFO - [1,     9] loss: 1.303
2022-08-14 00:08:00,508 - INFO - [1,    13] loss: 1.230
2022-08-14 00:08:00,571 - INFO - [1,    17] loss: 1.164
2022-08-14 00:08:00,632 - INFO - [1,    21] loss: 1.091
2022-08-14 00:08:00,689 - INFO - [1,    25] loss: 1.045
2022-08-14 00:08:00,739 - INFO - [1,    29] loss: 1.000
2022-08-14 00:08:00,788 - INFO - [1,    33] loss: 0.965
2022-08-14 00:08:00,839 - INFO - [1,    37] loss: 0.929
2022-08-14 00:08:00,888 - INFO - [1,    41] loss: 0.896
2022-08-14 00:08:00,961 - INFO - [1,    45] loss: 0.863
2022-08-14 00:08:01,011 - INFO - [1,    49] loss: 0.830
2022-08-14 00:08:01,064 - INFO - [1,    53] loss: 0.797
2022-08-14 00:08:01,113 - INFO - [1,    57] loss: 0.767
2022-08-14 00:08:01,161 - INFO - [1,    61] loss: 0.737
2022-08-14 00:08:01,210 - INFO - [1,    65] loss: 0.708
2022-08-14 00:08:01,260 - INFO - [1,    69] loss: 0.683
2022-08-14 00:08:01,309 - INFO - [1,    73] loss: 0.661
2022-08-14 00:08:01,358 - INFO - [1,    77] loss: 0.636
2022-08-14 00:08:01,417 - INFO - [1,    81] loss: 0.613
2022-08-14 00:08:01,467 - INFO - [1,    85] loss: 0.592
2022-08-14 00:08:01,516 - INFO - [1,    89] loss: 0.575
2022-08-14 00:08:01,566 - INFO - [1,    93] loss: 0.563
2022-08-14 00:08:01,616 - INFO - [1,    97] loss: 0.547
2022-08-14 00:08:01,665 - INFO - [1,   101] loss: 0.532
2022-08-14 00:08:01,713 - INFO - [1,   105] loss: 0.517
2022-08-14 00:08:01,762 - INFO - [1,   109] loss: 0.503
2022-08-14 00:08:01,811 - INFO - [1,   113] loss: 0.490
2022-08-14 00:08:01,860 - INFO - [1,   117] loss: 0.477
2022-08-14 00:08:01,908 - INFO - [1,   121] loss: 0.467
2022-08-14 00:08:01,956 - INFO - [1,   125] loss: 0.458
2022-08-14 00:08:02,005 - INFO - [1,   129] loss: 0.448
2022-08-14 00:08:02,055 - INFO - [1,   133] loss: 0.440
2022-08-14 00:08:02,103 - INFO - [1,   137] loss: 0.431
2022-08-14 00:08:02,151 - INFO - [1,   141] loss: 0.424
